id,x,y,id,net_type,old_node_id,id_int
4683865957,24.802797,60.1749765,4683865957,walk,4683865957,4921
4683865958,24.8027776,60.1750145,4683865958,walk,4683865958,4922
4683865959,24.8031118,60.1750588,4683865959,walk,4683865959,4923
4683865960,24.8027453,60.1749692,4683865960,walk,4683865960,4924
4683865961,24.8026821,60.1749846,4683865961,walk,4683865961,4925
4683865962,24.8031323,60.1750189,4683865962,walk,4683865962,4926
4683865963,24.8028526,60.1749828,4683865963,walk,4683865963,4927
4683865964,24.8027062,60.1750427,4683865964,walk,4683865964,4928
4683865965,24.802658,60.1750372,4683865965,walk,4683865965,4929
4683865966,24.8024754,60.1750563,4683865966,walk,4683865966,4930
4683865967,24.8024667,60.1750763,4683865967,walk,4683865967,4931
4683865968,24.8026016,60.1749731,4683865968,walk,4683865968,4932
4689989173,24.8583051,60.1643743,4689989173,walk,4689989173,4933
4689989174,24.8581754,60.1650216,4689989174,walk,4689989174,4934
4690975650,24.8599169,60.1653694,4690975650,walk,4690975650,4935
4690975651,24.8597828,60.1654007,4690975651,walk,4690975651,4936
4690975653,24.8589176,60.1656185,4690975653,walk,4690975653,4937
4690975654,24.8588687,60.1657193,4690975654,walk,4690975654,4938
4691759348,24.8577235,60.1696808,4691759348,walk,4691759348,4939
4691759350,24.8578542,60.1699151,4691759350,walk,4691759350,4940
4692177620,24.8571762,60.1622468,4692177620,walk,4692177620,4941
4692177623,24.8572732,60.1622563,4692177623,walk,4692177623,4942
4692177633,24.8579448,60.1623204,4692177633,walk,4692177633,4943
4692177637,24.8582827,60.1623495,4692177637,walk,4692177637,4944
4692177652,24.8602118,60.1624298,4692177652,walk,4692177652,4945
4692177653,24.8572152,60.1624108,4692177653,walk,4692177653,4946
4692177656,24.85727,60.1624157,4692177656,walk,4692177656,4947
4692177661,24.8578902,60.1624549,4692177661,walk,4692177661,4948
4692177668,24.8581964,60.1625576,4692177668,walk,4692177668,4949
4692177670,24.857828,60.1626021,4692177670,walk,4692177670,4950
4692177677,24.8578137,60.1626328,4692177677,walk,4692177677,4951
4692177690,24.8590357,60.1626745,4692177690,walk,4692177690,4952
4692177696,24.8581378,60.1626991,4692177696,walk,4692177696,4953
4692177697,24.8591353,60.1627167,4692177697,walk,4692177697,4954
4692248096,24.8575764,60.1671991,4692248096,walk,4692248096,4955
4692248111,24.8573693,60.1678862,4692248111,walk,4692248111,4956
4692248112,24.8571865,60.1678883,4692248112,walk,4692248112,4957
4692248143,24.857517,60.1686532,4692248143,walk,4692248143,4958
4692248147,24.8577071,60.1687405,4692248147,walk,4692248147,4959
4692248149,24.8577393,60.1687597,4692248149,walk,4692248149,4960
4693282521,24.8559242,60.16069,4693282521,walk,4693282521,4961
4693282528,24.8552171,60.1611936,4693282528,walk,4693282528,4962
4693282530,24.8570109,60.1612719,4693282530,walk,4693282530,4963
4693282534,24.8570831,60.1612814,4693282534,walk,4693282534,4964
4693282541,24.8551257,60.1613472,4693282541,walk,4693282541,4965
4693282545,24.8547066,60.1615333,4693282545,walk,4693282545,4966
4693282555,24.8550588,60.1616445,4693282555,walk,4693282555,4967
4693282558,24.8597753,60.1617525,4693282558,walk,4693282558,4968
4693282578,24.8565165,60.1620394,4693282578,walk,4693282578,4969
4693282581,24.8567291,60.1620563,4693282581,walk,4693282581,4970
4693282582,24.8567818,60.1620622,4693282582,walk,4693282582,4971
4693871200,24.8594652,60.1609653,4693871200,walk,4693871200,4972
4693871228,24.8592824,60.1614147,4693871228,walk,4693871228,4973
4693871251,24.8574346,60.1685363,4693871251,walk,4693871251,4974
4693871252,24.8574461,60.1686258,4693871252,walk,4693871252,4975
4697407727,24.8272017,60.1788358,4697407727,walk,4697407727,4976
4697407739,24.8310818,60.176692,4697407739,walk,4697407739,4977
4697407743,24.8323982,60.1790622,4697407743,walk,4697407743,4978
4697407755,24.8297372,60.1782439,4697407755,walk,4697407755,4979
4697419612,24.8275951,60.176309,4697419612,walk,4697419612,4980
4697419615,24.8279831,60.1756303,4697419615,walk,4697419615,4981
4697419620,24.8276429,60.1760683,4697419620,walk,4697419620,4982
4697419621,24.827603,60.1759152,4697419621,walk,4697419621,4983
4697419624,24.8274528,60.1754035,4697419624,walk,4697419624,4984
4697419628,24.8268293,60.1746137,4697419628,walk,4697419628,4985
4697419631,24.8272335,60.1746448,4697419631,walk,4697419631,4986
4697419634,24.8266854,60.1736933,4697419634,walk,4697419634,4987
4697419636,24.8275821,60.1732844,4697419636,walk,4697419636,4988
4697419639,24.8269303,60.1734832,4697419639,walk,4697419639,4989
4697419640,24.8263803,60.1734147,4697419640,walk,4697419640,4990
4697419647,24.8253657,60.1720154,4697419647,walk,4697419647,4991
4697419649,24.8248279,60.1715667,4697419649,walk,4697419649,4992
4697432818,24.8573153,60.1602153,4697432818,walk,4697432818,4993
4697432820,24.8574626,60.1603128,4697432820,walk,4697432820,4994
4697432829,24.8587634,60.1604444,4697432829,walk,4697432829,4995
4697432830,24.8588676,60.1604541,4697432830,walk,4697432830,4996
4697432835,24.859157,60.1604837,4697432835,walk,4697432835,4997
4697432848,24.8595256,60.1605189,4697432848,walk,4697432848,4998
4697432849,24.859677,60.1605342,4697432849,walk,4697432849,4999
4697432851,24.8596708,60.1605545,4697432851,walk,4697432851,5000
4697432854,24.8586495,60.1605742,4697432854,walk,4697432854,5001
4697432856,24.859654,60.1605953,4697432856,walk,4697432856,5002
4697432858,24.8590436,60.1606059,4697432858,walk,4697432858,5003
4697432859,24.8594919,60.1606063,4697432859,walk,4697432859,5004
4697432869,24.8586307,60.1606237,4697432869,walk,4697432869,5005
4697432880,24.8582461,60.1606563,4697432880,walk,4697432880,5006
4697432887,24.8586104,60.1606775,4697432887,walk,4697432887,5007
4697433205,24.8597479,60.1607316,4697433205,walk,4697433205,5008
4697433223,24.859483,60.1608382,4697433223,walk,4697433223,5009
4697433241,24.859442,60.1609485,4697433241,walk,4697433241,5010
4697433258,24.859873,60.1610105,4697433258,walk,4697433258,5011
4697433259,24.8599112,60.1610146,4697433259,walk,4697433259,5012
4697433267,24.8594507,60.1610569,4697433267,walk,4697433267,5013
4697433272,24.859844,60.1610967,4697433272,walk,4697433272,5014
4697433273,24.8598733,60.1611024,4697433273,walk,4697433273,5015
4697433408,24.8574512,60.1613186,4697433408,walk,4697433408,5016
4697433421,24.8580064,60.1613745,4697433421,walk,4697433421,5017
4697433427,24.8582704,60.1614011,4697433427,walk,4697433427,5018
4697433446,24.8590545,60.1614801,4697433446,walk,4697433446,5019
4697433450,24.8545642,60.1615784,4697433450,walk,4697433450,5020
4697433471,24.8540857,60.1618519,4697433471,walk,4697433471,5021
4700938597,24.8587465,60.1601447,4700938597,walk,4700938597,5022
4700938626,24.8579184,60.1602937,4700938626,walk,4700938626,5023
4700938640,24.8578969,60.160357,4700938640,walk,4700938640,5024
4700938643,24.8580064,60.1603673,4700938643,walk,4700938643,5025
4700938646,24.8580652,60.1603734,4700938646,walk,4700938646,5026
4700938650,24.858136,60.1603808,4700938650,walk,4700938650,5027
4700938652,24.8582109,60.1603885,4700938652,walk,4700938652,5028
4700938656,24.8582827,60.160396,4700938656,walk,4700938656,5029
4700938658,24.8583621,60.1604042,4700938658,walk,4700938658,5030
4700938662,24.8584386,60.1604119,4700938662,walk,4700938662,5031
4700938665,24.8585102,60.1604191,4700938665,walk,4700938665,5032
4700938671,24.8585868,60.1604267,4700938671,walk,4700938671,5033
4700938673,24.858661,60.1604342,4700938673,walk,4700938673,5034
4700938676,24.8587467,60.1604421,4700938676,walk,4700938676,5035
4700938684,24.8590931,60.1604772,4700938684,walk,4700938684,5036
4700938891,24.8593817,60.1605052,4700938891,walk,4700938891,5037
4700938914,24.8590843,60.1613895,4700938914,walk,4700938914,5038
4700938918,24.859528,60.1619516,4700938918,walk,4700938918,5039
4700938919,24.8595585,60.1619543,4700938919,walk,4700938919,5040
4718330099,24.8544341,60.1606078,4718330099,walk,4718330099,5041
4718330101,24.8560196,60.1606595,4718330101,walk,4718330101,5042
4718330107,24.8566788,60.1606935,4718330107,walk,4718330107,5043
4718330108,24.8564591,60.1607024,4718330108,walk,4718330108,5044
4718330114,24.8541995,60.160735,4718330114,walk,4718330114,5045
4718330117,24.8569436,60.1607675,4718330117,walk,4718330117,5046
4718330120,24.8537571,60.1607836,4718330120,walk,4718330120,5047
4718330127,24.8546894,60.1608324,4718330127,walk,4718330127,5048
4718330146,24.8541223,60.1609491,4718330146,walk,4718330146,5049
4718330152,24.8534476,60.1610528,4718330152,walk,4718330152,5050
4718330154,24.8538526,60.1609886,4718330154,walk,4718330154,5051
4718330155,24.8538605,60.1610704,4718330155,walk,4718330155,5052
4718330160,24.8543499,60.1611397,4718330160,walk,4718330160,5053
4733217918,24.8539252,60.1609831,4733217918,walk,4733217918,5054
4733217919,24.8542697,60.1611282,4733217919,walk,4733217919,5055
4733217920,24.8540406,60.1610267,4733217920,walk,4733217920,5056
4733219025,24.853833,60.1610612,4733219025,walk,4733219025,5057
4733468106,24.8575836,60.1609481,4733468106,walk,4733468106,5058
4733468108,24.8581551,60.1610057,4733468108,walk,4733468108,5059
4733468110,24.8575292,60.1611004,4733468110,walk,4733468110,5060
4733468112,24.8580966,60.1611508,4733468112,walk,4733468112,5061
4733468113,24.8573478,60.1617905,4733468113,walk,4733468113,5062
4733468116,24.8572943,60.1619328,4733468116,walk,4733468116,5063
4733471325,24.8572395,60.1620784,4733471325,walk,4733471325,5064
4739055297,24.8541065,60.1816015,4739055297,walk,4739055297,5065
4744561060,24.8599308,60.1641082,4744561060,walk,4744561060,5066
4744561063,24.8598194,60.1642274,4744561063,walk,4744561063,5067
4746891738,24.8596236,60.16135,4746891738,walk,4746891738,5068
4746891739,24.8595935,60.1613804,4746891739,walk,4746891739,5069
4771198358,24.8570476,60.1606127,4771198358,walk,4771198358,5070
4771198365,24.856042,60.1607948,4771198365,walk,4771198365,5071
4778445197,24.8335394,60.1827931,4778445197,walk,4778445197,5072
4778445198,24.8343316,60.1824194,4778445198,walk,4778445198,5073
4778445199,24.8344688,60.1825121,4778445199,walk,4778445199,5074
4778669730,24.8339176,60.1827021,4778669730,walk,4778669730,5075
4780526762,24.8327934,60.1835342,4780526762,walk,4780526762,5076
4783666234,24.8347787,60.1827212,4783666234,walk,4783666234,5077
4783689321,24.8354201,60.1827541,4783689321,walk,4783689321,5078
4783689322,24.8355191,60.1827537,4783689322,walk,4783689322,5079
4783689323,24.8356981,60.1827563,4783689323,walk,4783689323,5080
4783758221,24.8373422,60.185978,4783758221,walk,4783758221,5081
4783758222,24.8364215,60.1859659,4783758222,walk,4783758222,5082
4783758223,24.8363235,60.186353,4783758223,walk,4783758223,5083
4783758228,24.8365045,60.1863562,4783758228,walk,4783758228,5084
4784301796,24.8119754,60.1874395,4784301796,walk,4784301796,5085
4784875540,24.8328626,60.1830737,4784875540,walk,4784875540,5086
4784875544,24.834033,60.1831201,4784875544,walk,4784875544,5087
4784875546,24.8340114,60.1832095,4784875546,walk,4784875546,5088
4784875548,24.8347246,60.1827447,4784875548,walk,4784875548,5089
4784875549,24.8346588,60.1827733,4784875549,walk,4784875549,5090
4784875554,24.833631,60.1834902,4784875554,walk,4784875554,5091
4784875555,24.8336917,60.1835135,4784875555,walk,4784875555,5092
4784875557,24.8352736,60.1832073,4784875557,walk,4784875557,5093
4784875558,24.8354752,60.1832081,4784875558,walk,4784875558,5094
4784875559,24.8356659,60.1832125,4784875559,walk,4784875559,5095
4784875560,24.8355738,60.1832101,4784875560,walk,4784875560,5096
4784875562,24.8348272,60.1823585,4784875562,walk,4784875562,5097
4784875563,24.8338064,60.1827289,4784875563,walk,4784875563,5098
4784875564,24.8333131,60.18289,4784875564,walk,4784875564,5099
4784875565,24.8330875,60.1829837,4784875565,walk,4784875565,5100
4784875566,24.83423,60.1825802,4784875566,walk,4784875566,5101
4784875567,24.8343044,60.1825593,4784875567,walk,4784875567,5102
4788338603,24.8294981,60.173645,4788338603,walk,4788338603,5103
4788338604,24.8296912,60.1722439,4788338604,walk,4788338604,5104
4788338605,24.8290197,60.1730523,4788338605,walk,4788338605,5105
4788338606,24.8293713,60.1721782,4788338606,walk,4788338606,5106
4788338607,24.8288354,60.1728234,4788338607,walk,4788338607,5107
4788338608,24.8286415,60.1725843,4788338608,walk,4788338608,5108
4788339327,24.827555,60.1716701,4788339327,walk,4788339327,5109
4788339354,24.8292108,60.1732731,4788339354,walk,4788339354,5110
4788339356,24.8291394,60.1734189,4788339356,walk,4788339356,5111
4803105342,24.8593159,60.165918,4803105342,walk,4803105342,5112
4803105344,24.8595513,60.166063,4803105344,walk,4803105344,5113
4803105347,24.8592149,60.1662464,4803105347,walk,4803105347,5114
4805923627,24.8331134,60.1786866,4805923627,walk,4805923627,5115
4810425453,24.8352906,60.1827588,4810425453,walk,4810425453,5116
4812005044,24.8090118,60.1682466,4812005044,walk,4812005044,5117
4817820981,24.8207406,60.1851983,4817820981,walk,4817820981,5118
4817820982,24.8205735,60.1851775,4817820982,walk,4817820982,5119
4817820983,24.820713,60.1851857,4817820983,walk,4817820983,5120
4817820984,24.8207301,60.1851934,4817820984,walk,4817820984,5121
4817820986,24.8211037,60.1853393,4817820986,walk,4817820986,5122
4817820987,24.821075,60.1853295,4817820987,walk,4817820987,5123
4817820988,24.8211142,60.1853034,4817820988,walk,4817820988,5124
4817820989,24.8211403,60.1853129,4817820989,walk,4817820989,5125
4817820990,24.8214539,60.1850588,4817820990,walk,4817820990,5126
4817820992,24.8214774,60.1850679,4817820992,walk,4817820992,5127
4817820993,24.8215026,60.1850506,4817820993,walk,4817820993,5128
4817820994,24.8215481,60.1850681,4817820994,walk,4817820994,5129
4817820995,24.8215392,60.1850744,4817820995,walk,4817820995,5130
4817820996,24.8223238,60.1845132,4817820996,walk,4817820996,5131
4817820998,24.8222857,60.184491,4817820998,walk,4817820998,5132
4817821000,24.8222857,60.1845135,4817821000,walk,4817821000,5133
4817821002,24.8226675,60.1845246,4817821002,walk,4817821002,5134
4817821010,24.82486,60.1844158,4817821010,walk,4817821010,5135
4817821011,24.8248974,60.184414,4817821011,walk,4817821011,5136
4817821012,24.8248559,60.1843967,4817821012,walk,4817821012,5137
4817821014,24.8245704,60.1844481,4817821014,walk,4817821014,5138
4817821015,24.8249009,60.1844322,4817821015,walk,4817821015,5139
4817821016,24.8252549,60.1845447,4817821016,walk,4817821016,5140
4817821017,24.8252688,60.1845362,4817821017,walk,4817821017,5141
4817821019,24.825419,60.184597,4817821019,walk,4817821019,5142
4817821020,24.8255419,60.1846466,4817821020,walk,4817821020,5143
4817822621,24.8254443,60.1845781,4817822621,walk,4817822621,5144
4817822623,24.8252235,60.1845639,4817822623,walk,4817822623,5145
4817822624,24.8254966,60.1846743,4817822624,walk,4817822624,5146
4818043619,24.8296117,60.1759247,4818043619,walk,4818043619,5147
4818045721,24.8289339,60.1749908,4818045721,walk,4818045721,5148
4818045722,24.8291691,60.1742027,4818045722,walk,4818045722,5149
4818045723,24.830839,60.1764818,4818045723,walk,4818045723,5150
4818045724,24.8308699,60.176444,4818045724,walk,4818045724,5151
4818045726,24.8307748,60.1764229,4818045726,walk,4818045726,5152
4818045727,24.8306786,60.176403,4818045727,walk,4818045727,5153
4818045728,24.8306835,60.1763976,4818045728,walk,4818045728,5154
4818045729,24.8307377,60.1764093,4818045729,walk,4818045729,5155
4818045730,24.830731,60.1764171,4818045730,walk,4818045730,5156
4818045731,24.8306308,60.1763976,4818045731,walk,4818045731,5157
4818045732,24.8306818,60.1763809,4818045732,walk,4818045732,5158
4818045734,24.8306266,60.1763892,4818045734,walk,4818045734,5159
4818045735,24.8308024,60.1764305,4818045735,walk,4818045735,5160
4818045736,24.8295581,60.1759349,4818045736,walk,4818045736,5161
4818045737,24.8294994,60.1759466,4818045737,walk,4818045737,5162
4818045739,24.8294443,60.1759808,4818045739,walk,4818045739,5163
4818045740,24.8295541,60.1761007,4818045740,walk,4818045740,5164
4818045742,24.8295911,60.1759732,4818045742,walk,4818045742,5165
4818045743,24.8296776,60.1760743,4818045743,walk,4818045743,5166
4818045744,24.8295339,60.1759862,4818045744,walk,4818045744,5167
4818045745,24.8296222,60.1760861,4818045745,walk,4818045745,5168
4818045746,24.8297635,60.1760558,4818045746,walk,4818045746,5169
4818045749,24.8297477,60.1760359,4818045749,walk,4818045749,5170
4818045751,24.8298121,60.1760219,4818045751,walk,4818045751,5171
4818045753,24.8299268,60.1760939,4818045753,walk,4818045753,5172
4818045754,24.8297556,60.1758864,4818045754,walk,4818045754,5173
4818045759,24.8285597,60.1747509,4818045759,walk,4818045759,5174
4818045764,24.829006,60.174214,4818045764,walk,4818045764,5175
4818045765,24.8289832,60.1742372,4818045765,walk,4818045765,5176
4818045766,24.8289902,60.1742135,4818045766,walk,4818045766,5177
4818045767,24.8289695,60.1742339,4818045767,walk,4818045767,5178
4818045768,24.8290103,60.1742186,4818045768,walk,4818045768,5179
4818045769,24.8289802,60.1742493,4818045769,walk,4818045769,5180
4818045771,24.8289517,60.1742297,4818045771,walk,4818045771,5181
4818045772,24.8289201,60.17429,4818045772,walk,4818045772,5182
4818045773,24.828974,60.1742061,4818045773,walk,4818045773,5183
4818045774,24.8287647,60.1747288,4818045774,walk,4818045774,5184
4818045775,24.8289359,60.1749364,4818045775,walk,4818045775,5185
4818045776,24.8287497,60.1747106,4818045776,walk,4818045776,5186
4818045777,24.8286378,60.1748422,4818045777,walk,4818045777,5187
4818045778,24.8285878,60.1748532,4818045778,walk,4818045778,5188
4818045779,24.8286997,60.1748509,4818045779,walk,4818045779,5189
